origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
121,9142,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,1,1,0,1,43.0,92244.83,850.0,54949.73,1.0,0.0,2.0,8.0,0.7993638035536548,0.20063619644634526,0,0,20241204-151534
122,695,15681068,Chinagorom,796,France,Female,45,2,109730.22,1,1,1,123882.73,1,0,0,1,45.0,109730.22,796.0,123882.73,1.0,1.0,1.0,2.0,0.7837692048700885,0.2162307951299115,0,0,20241204-151534
123,4878,15573971,Mills,737,France,Male,44,7,0.0,2,0,0,57898.58,1,0,1,0,44.0,0.0,737.0,57898.58,0.0,0.0,2.0,7.0,0.9446291965380056,0.055370803461994376,0,0,20241204-151534
124,1927,15716023,Pearson,693,France,Male,31,1,0.0,2,0,1,182270.88,1,0,1,0,31.0,0.0,693.0,182270.88,0.0,1.0,2.0,1.0,0.9891753912518416,0.010824608748158361,0,0,20241204-151534
125,3813,15790267,Onuoha,625,France,Female,40,7,141267.67,1,0,1,177397.49,1,0,0,1,40.0,141267.67,625.0,177397.49,0.0,1.0,1.0,7.0,0.849123496303661,0.15087650369633898,0,0,20241204-151534
126,2413,15670914,Robe,754,France,Male,38,2,0.0,2,1,0,180698.32,1,0,1,0,38.0,0.0,754.0,180698.32,1.0,0.0,2.0,2.0,0.9683868120870838,0.03161318791291625,0,0,20241204-151534
127,9556,15655360,Chikelu,782,Germany,Female,72,5,148666.99,1,1,0,2605.65,1,1,0,1,72.0,148666.99,782.0,2605.65,1.0,0.0,1.0,5.0,0.16187083870207408,0.8381291612979259,1,1,20241204-151534
128,4858,15717995,Keen,849,France,Male,27,0,0.0,2,0,1,157891.86,1,0,1,0,27.0,0.0,849.0,157891.86,0.0,1.0,2.0,0.0,0.9923406647876304,0.0076593352123696615,0,0,20241204-151534
129,5574,15628893,Power,681,France,Male,29,8,0.0,1,1,0,66367.33,1,0,1,0,29.0,0.0,681.0,66367.33,1.0,0.0,1.0,8.0,0.860034266814029,0.13996573318597108,0,0,20241204-151534
130,9020,15810227,Fanucci,421,France,Male,34,2,0.0,2,1,1,96615.23,1,0,1,0,34.0,0.0,421.0,96615.23,1.0,1.0,2.0,2.0,0.9867703437884352,0.013229656211564824,0,0,20241204-151534
131,2555,15739357,Moss,756,Spain,Male,30,2,145127.85,1,0,0,7554.68,0,1,1,0,30.0,145127.85,756.0,7554.68,0.0,0.0,1.0,2.0,0.93196042838079,0.06803957161921001,0,0,20241204-151534
132,9616,15664860,Chao,692,Spain,Female,47,3,0.0,2,1,0,150802.41,0,1,0,1,47.0,0.0,692.0,150802.41,1.0,0.0,2.0,3.0,0.8773010052964666,0.12269899470353339,0,1,20241204-151534
133,8379,15701319,Baxter,614,Germany,Female,37,6,96340.81,2,1,1,139377.24,1,1,0,1,37.0,96340.81,614.0,139377.24,1.0,1.0,2.0,6.0,0.9137518982531095,0.08624810174689046,0,1,20241204-151534
134,6700,15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,1,0,0,1,41.0,150300.65,709.0,71672.86,1.0,0.0,2.0,3.0,0.8626909263376127,0.13730907366238732,0,0,20241204-151534
135,3778,15697127,Monaldo,543,France,Female,31,2,147674.26,1,1,1,16658.76,1,0,0,1,31.0,147674.26,543.0,16658.76,1.0,1.0,1.0,2.0,0.9447579277783271,0.05524207222167288,0,0,20241204-151534
136,7229,15707602,Macleod,539,France,Female,47,2,127286.04,2,1,1,166929.43,1,0,0,1,47.0,127286.04,539.0,166929.43,1.0,1.0,2.0,2.0,0.6073874281401865,0.3926125718598134,0,1,20241204-151534
137,7392,15766734,Castiglione,430,France,Male,31,5,0.0,1,1,0,95655.16,1,0,1,0,31.0,0.0,430.0,95655.16,1.0,0.0,1.0,5.0,0.8836808826229375,0.11631911737706249,0,0,20241204-151534
138,4458,15743617,Chesnokova,713,Germany,Male,47,1,95994.98,1,1,0,197529.23,1,1,1,0,47.0,95994.98,713.0,197529.23,1.0,0.0,1.0,1.0,0.2184201805831636,0.7815798194168364,1,0,20241204-151534
139,3581,15634359,Dyer,639,Germany,Female,41,5,98635.77,1,1,0,199970.74,1,1,0,1,41.0,98635.77,639.0,199970.74,1.0,0.0,1.0,5.0,0.4936532397479779,0.5063467602520221,1,0,20241204-151534
140,337,15740476,Tsao,659,Germany,Female,32,3,150923.74,2,0,1,174652.51,1,1,0,1,32.0,150923.74,659.0,174652.51,0.0,1.0,2.0,3.0,0.9578585134622656,0.0421414865377344,0,0,20241204-151534
141,1621,15657386,Fiorentini,712,Germany,Male,43,1,141749.74,2,0,1,90905.26,1,1,1,0,43.0,141749.74,712.0,90905.26,0.0,1.0,2.0,1.0,0.8643823383133423,0.13561766168665768,0,0,20241204-151534
142,2361,15670205,Boyd,518,Germany,Female,41,5,110624.99,1,1,0,89327.67,1,1,0,1,41.0,110624.99,518.0,89327.67,1.0,0.0,1.0,5.0,0.40479693947978157,0.5952030605202184,1,0,20241204-151534
143,6929,15804853,McVey,781,France,Female,48,0,57098.96,1,1,0,85644.06,1,0,0,1,48.0,57098.96,781.0,85644.06,1.0,0.0,1.0,0.0,0.2934719630314653,0.7065280369685347,1,1,20241204-151534
144,9939,15593496,Korovin,526,Spain,Female,36,5,91132.18,1,0,0,58111.71,0,1,0,1,36.0,91132.18,526.0,58111.71,0.0,0.0,1.0,5.0,0.8004347630942347,0.19956523690576533,0,0,20241204-151534
145,6410,15690695,Flynn,683,France,Female,33,9,0.0,2,1,1,38784.42,1,0,0,1,33.0,0.0,683.0,38784.42,1.0,1.0,2.0,9.0,0.9776848328716092,0.022315167128390767,0,0,20241204-151534
146,5878,15758510,Frolova,474,France,Male,26,6,0.0,2,0,0,152491.22,1,0,1,0,26.0,0.0,474.0,152491.22,0.0,0.0,2.0,6.0,0.9783392210815315,0.02166077891846854,0,0,20241204-151534
147,1832,15738219,Nash,632,France,Female,36,7,0.0,2,1,1,52526.65,1,0,0,1,36.0,0.0,632.0,52526.65,1.0,1.0,2.0,7.0,0.9678054208103496,0.03219457918965044,0,0,20241204-151534
148,1753,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,1,1,0,1,41.0,84113.41,744.0,197548.63,1.0,0.0,1.0,2.0,0.4654373362420161,0.5345626637579839,1,0,20241204-151534
149,6280,15608338,Chiemenam,757,Spain,Female,55,9,117294.12,4,1,0,94187.47,0,1,0,1,55.0,117294.12,757.0,94187.47,1.0,0.0,4.0,9.0,0.007997271791242211,0.9920027282087578,1,1,20241204-151534
150,1470,15670374,Wright,819,Germany,Female,49,1,120656.86,4,0,0,166164.3,1,1,0,1,49.0,120656.86,819.0,166164.3,0.0,0.0,4.0,1.0,0.015142838130091207,0.9848571618699088,1,1,20241204-151534
151,5782,15706199,White,636,Germany,Male,36,6,96643.32,1,0,0,182059.28,1,1,1,0,36.0,96643.32,636.0,182059.28,0.0,0.0,1.0,6.0,0.78151322362592,0.21848677637407998,0,0,20241204-151534
152,1369,15745843,Kinlaw,689,Spain,Female,31,4,0.0,2,1,1,136610.02,0,1,0,1,31.0,0.0,689.0,136610.02,1.0,1.0,2.0,4.0,0.9842160293215745,0.015783970678425498,0,0,20241204-151534
153,6423,15595037,Palermo,772,France,Male,47,9,152347.01,1,0,1,17671.78,1,0,1,0,47.0,152347.01,772.0,17671.78,0.0,1.0,1.0,9.0,0.7605928992448843,0.23940710075511568,0,0,20241204-151534
154,4252,15720847,Sheffield,601,France,Male,35,2,0.0,2,1,1,118983.18,1,0,1,0,35.0,0.0,601.0,118983.18,1.0,1.0,2.0,2.0,0.9867239243870697,0.013276075612930352,0,0,20241204-151534
155,4612,15710553,Yin,555,Germany,Male,48,3,142055.41,2,0,1,79134.78,1,1,1,0,48.0,142055.41,555.0,79134.78,0.0,1.0,2.0,3.0,0.7771242291010889,0.22287577089891114,0,0,20241204-151534
156,3851,15775293,Stephenson,680,France,Male,34,3,143292.95,1,1,0,66526.01,1,0,1,0,34.0,143292.95,680.0,66526.01,1.0,0.0,1.0,3.0,0.8979712988335264,0.10202870116647351,0,0,20241204-151534
157,8133,15607485,Wakelin,692,Spain,Female,29,4,0.0,2,0,0,138880.24,0,1,0,1,29.0,0.0,692.0,138880.24,0.0,0.0,2.0,4.0,0.974651610028199,0.025348389971800972,0,0,20241204-151534
158,8261,15627830,Nikitina,640,Germany,Female,30,5,32197.64,1,0,1,141446.01,1,1,0,1,30.0,32197.64,640.0,141446.01,0.0,1.0,1.0,5.0,0.8781003336706061,0.12189966632939382,0,0,20241204-151534
159,4014,15653776,Salier,720,Germany,Female,57,1,162082.31,4,0,0,27145.73,1,1,0,1,57.0,162082.31,720.0,27145.73,0.0,0.0,4.0,1.0,0.007878967091446754,0.9921210329085532,1,1,20241204-151534
160,2430,15712176,Burke,816,France,Male,31,8,0.0,2,1,1,28407.4,1,0,1,0,31.0,0.0,816.0,28407.4,1.0,1.0,2.0,8.0,0.9837058878507651,0.016294112149234954,0,0,20241204-151534
161,2063,15724443,Taylor,703,Germany,Female,29,3,122084.63,1,0,1,82824.08,1,1,0,1,29.0,122084.63,703.0,82824.08,0.0,1.0,1.0,3.0,0.8331975088126846,0.1668024911873154,0,0,20241204-151534
162,9358,15814405,Chesnokova,418,France,Female,46,9,0.0,1,1,1,81014.5,1,0,0,1,46.0,0.0,418.0,81014.5,1.0,1.0,1.0,9.0,0.5758457440253968,0.42415425597460316,0,1,20241204-151534
163,9175,15628059,DeRose,529,France,Male,61,1,0.0,2,1,1,191370.97,1,0,1,0,61.0,0.0,529.0,191370.97,1.0,1.0,2.0,1.0,0.9042716650922962,0.09572833490770381,0,0,20241204-151534
164,4598,15677105,Rossi,706,Germany,Female,46,4,105214.58,1,1,0,108699.59,1,1,0,1,46.0,105214.58,706.0,108699.59,1.0,0.0,1.0,4.0,0.2700523481690119,0.7299476518309881,1,1,20241204-151534
165,9842,15736327,Manna,567,Germany,Female,46,1,68238.51,2,1,1,109572.58,1,1,0,1,46.0,68238.51,567.0,109572.58,1.0,1.0,2.0,1.0,0.8459716082773613,0.1540283917226387,0,0,20241204-151534
166,8090,15623357,Onio,692,Germany,Male,24,2,120596.93,1,0,1,180490.53,1,1,1,0,24.0,120596.93,692.0,180490.53,0.0,1.0,1.0,2.0,0.8828800220783686,0.11711997792163148,0,0,20241204-151534
167,8697,15647572,Greece,504,Spain,Male,34,0,54980.81,1,1,1,136909.88,0,1,1,0,34.0,54980.81,504.0,136909.88,1.0,1.0,1.0,0.0,0.8680412982955521,0.13195870170444784,0,0,20241204-151534
168,4223,15627847,Woronoff,850,France,Male,40,6,0.0,1,1,0,136985.08,1,0,1,0,40.0,0.0,850.0,136985.08,1.0,0.0,1.0,6.0,0.7663886324721387,0.23361136752786124,0,1,20241204-151534
169,4539,15676835,Anayolisa,710,Spain,Male,33,1,0.0,2,1,0,168313.17,0,1,1,0,33.0,0.0,710.0,168313.17,1.0,0.0,2.0,1.0,0.9799776031616865,0.020022396838313552,0,0,20241204-151534
170,9886,15574584,Fang,670,France,Male,33,8,126679.69,1,1,1,39451.09,1,0,1,0,33.0,126679.69,670.0,39451.09,1.0,1.0,1.0,8.0,0.9544993418688082,0.04550065813119178,0,0,20241204-151534
171,7056,15621546,Yuriev,620,France,Female,33,9,127638.35,1,1,1,192717.57,1,0,0,1,33.0,127638.35,620.0,192717.57,1.0,1.0,1.0,9.0,0.9436421878313651,0.05635781216863485,0,0,20241204-151534
172,1367,15621353,Hudson,645,Spain,Female,37,7,0.0,2,1,0,13589.93,0,1,0,1,37.0,0.0,645.0,13589.93,1.0,0.0,2.0,7.0,0.9328220941047072,0.0671779058952928,0,0,20241204-151534
173,9375,15632538,Watson,658,Spain,Female,32,5,145553.07,1,1,1,31484.76,0,1,0,1,32.0,145553.07,658.0,31484.76,1.0,1.0,1.0,5.0,0.9379735451466069,0.06202645485339303,0,0,20241204-151534
174,5923,15786196,Han,555,France,Female,44,3,105770.7,3,1,0,60533.96,1,0,0,1,44.0,105770.7,555.0,60533.96,1.0,0.0,3.0,3.0,0.014139418065006848,0.9858605819349932,1,1,20241204-151534
175,6827,15727361,Chiemela,547,France,Female,51,1,0.0,2,1,1,56908.41,1,0,0,1,51.0,0.0,547.0,56908.41,1.0,1.0,2.0,1.0,0.825738787174958,0.17426121282504198,0,0,20241204-151534
176,3043,15622833,Mahon,835,Germany,Female,29,10,130420.2,2,0,0,106276.55,1,1,0,1,29.0,130420.2,835.0,106276.55,0.0,0.0,2.0,10.0,0.8871674139263532,0.11283258607364671,0,0,20241204-151534
177,2411,15613326,Gow,596,France,Female,33,1,138162.81,1,1,0,85412.54,1,0,0,1,33.0,138162.81,596.0,85412.54,1.0,0.0,1.0,1.0,0.8646781395413566,0.13532186045864333,0,0,20241204-151534
178,2469,15742210,Ugochukwu,700,France,Male,38,9,65962.63,1,1,1,100950.48,1,0,1,0,38.0,65962.63,700.0,100950.48,1.0,1.0,1.0,9.0,0.9327231623840826,0.0672768376159174,0,0,20241204-151534
179,4764,15696564,Nweke,752,France,Male,38,0,145974.79,2,1,1,137694.23,1,0,1,0,38.0,145974.79,752.0,137694.23,1.0,1.0,2.0,0.0,0.9578618089932261,0.0421381910067738,0,0,20241204-151534
180,7175,15785339,H?,640,France,Female,50,9,117565.03,2,0,0,82559.77,1,0,0,1,50.0,117565.03,640.0,82559.77,0.0,0.0,2.0,9.0,0.49740290210994986,0.5025970978900501,1,0,20241204-151534
181,9011,15786463,Hsing,645,Germany,Female,59,8,121669.93,2,0,0,91.75,1,1,0,1,59.0,121669.93,645.0,91.75,0.0,0.0,2.0,8.0,0.16971501517704424,0.8302849848229558,1,1,20241204-151534
182,7863,15811343,Cattaneo,644,Germany,Male,35,5,161591.11,3,1,1,63795.62,1,1,1,0,35.0,161591.11,644.0,63795.62,1.0,1.0,3.0,5.0,0.23500329240039253,0.7649967075996075,1,0,20241204-151534
183,9975,15695474,Barker,583,France,Male,33,7,122531.86,1,1,0,13549.24,1,0,1,0,33.0,122531.86,583.0,13549.24,1.0,0.0,1.0,7.0,0.9239184787565948,0.07608152124340517,0,0,20241204-151534
184,6989,15769451,Hayes,764,France,Female,44,1,0.0,2,1,1,11467.38,1,0,0,1,44.0,0.0,764.0,11467.38,1.0,1.0,2.0,1.0,0.8623078481638857,0.13769215183611433,0,0,20241204-151534
185,8591,15633194,Osborne,771,France,Female,41,10,108309.0,4,1,1,137510.41,1,0,0,1,41.0,108309.0,771.0,137510.41,1.0,1.0,4.0,10.0,0.04592104860661883,0.9540789513933812,1,1,20241204-151534
186,2769,15713379,Anderson,669,France,Male,26,4,0.0,2,1,1,197594.34,1,0,1,0,26.0,0.0,669.0,197594.34,1.0,1.0,2.0,4.0,0.9887097695825418,0.011290230417458252,0,0,20241204-151534
187,9317,15766355,Lettiere,550,Germany,Male,49,0,108806.96,3,1,0,61446.92,1,1,1,0,49.0,108806.96,550.0,61446.92,1.0,0.0,3.0,0.0,0.016396985280402232,0.9836030147195978,1,1,20241204-151534
188,2775,15650034,Kudryashova,564,France,Female,28,1,0.0,1,1,1,162428.05,1,0,0,1,28.0,0.0,564.0,162428.05,1.0,1.0,1.0,1.0,0.8547442535092462,0.14525574649075382,0,0,20241204-151534
189,5750,15770291,Allan,844,France,Female,29,8,0.0,2,0,0,147342.03,1,0,0,1,29.0,0.0,844.0,147342.03,0.0,0.0,2.0,8.0,0.9726892604522533,0.027310739547746703,0,0,20241204-151534
190,7764,15767064,Davide,614,Spain,Female,36,1,44054.84,1,1,1,73329.08,0,1,0,1,36.0,44054.84,614.0,73329.08,1.0,1.0,1.0,1.0,0.7828407469957754,0.2171592530042245,0,0,20241204-151534
191,8515,15796071,Loane,657,Spain,Male,29,7,83889.03,1,1,0,153059.62,0,1,1,0,29.0,83889.03,657.0,153059.62,1.0,0.0,1.0,7.0,0.9234718534623201,0.07652814653767998,0,0,20241204-151534
192,4311,15657881,Onyemere,784,France,Male,38,5,136712.91,1,0,1,169920.92,1,0,1,0,38.0,136712.91,784.0,169920.92,0.0,1.0,1.0,5.0,0.9298963349228376,0.07010366507716241,0,0,20241204-151534
193,8109,15655232,Noble,437,Germany,Male,35,6,126803.34,2,1,1,161133.4,1,1,1,0,35.0,126803.34,437.0,161133.4,1.0,1.0,2.0,6.0,0.9324183194559204,0.06758168054407968,0,0,20241204-151534
194,3273,15793890,Harriman,728,France,Female,59,4,0.0,1,1,1,163365.85,1,0,0,1,59.0,0.0,728.0,163365.85,1.0,1.0,1.0,4.0,0.41786312876423326,0.5821368712357667,1,1,20241204-151534
195,4442,15628279,Murphy,624,France,Female,38,3,0.0,2,1,1,163666.85,1,0,0,1,38.0,0.0,624.0,163666.85,1.0,1.0,2.0,3.0,0.9661502060055865,0.03384979399441343,0,0,20241204-151534
196,6852,15779103,Cantamessa,527,Germany,Female,39,9,96748.89,2,1,0,94711.43,1,1,0,1,39.0,96748.89,527.0,94711.43,1.0,0.0,2.0,9.0,0.8717619733379016,0.1282380266620984,0,0,20241204-151534
197,8731,15634373,Yang,764,France,Male,30,5,0.0,2,0,1,105155.66,1,0,1,0,30.0,0.0,764.0,105155.66,0.0,1.0,2.0,5.0,0.9879231388001903,0.012076861199809674,0,0,20241204-151534
198,7362,15586479,Yin,692,France,Female,36,4,0.0,1,1,0,185580.89,1,0,0,1,36.0,0.0,692.0,185580.89,1.0,0.0,1.0,4.0,0.7510056591283246,0.24899434087167535,0,1,20241204-151534
199,8938,15737404,Kesteven,731,France,Male,31,1,132512.26,1,1,1,185466.85,1,0,1,0,31.0,132512.26,731.0,185466.85,1.0,1.0,1.0,1.0,0.964900991568515,0.03509900843148498,0,0,20241204-151534
200,6323,15684294,Chidumaga,735,France,Male,50,2,0.0,2,0,1,147075.69,1,0,1,0,50.0,0.0,735.0,147075.69,0.0,1.0,2.0,2.0,0.9281735644816383,0.07182643551836165,0,0,20241204-151534
201,9334,15714680,Bianchi,755,France,Female,78,5,121206.96,1,1,1,76016.49,1,0,0,1,78.0,121206.96,755.0,76016.49,1.0,1.0,1.0,5.0,0.9782316072657562,0.021768392734243858,0,0,20241204-151534
202,7785,15756299,Davis,741,France,Female,64,2,69311.16,1,1,1,59237.72,1,0,0,1,64.0,69311.16,741.0,59237.72,1.0,1.0,1.0,2.0,0.7872481596348597,0.21275184036514033,0,0,20241204-151534
203,6207,15776124,Mann,802,Spain,Male,51,7,0.0,1,0,1,40855.79,0,1,1,0,51.0,0.0,802.0,40855.79,0.0,1.0,1.0,7.0,0.5520116862894371,0.44798831371056297,0,0,20241204-151534
204,4730,15788556,Trouette,683,France,Female,42,4,148283.94,1,1,1,44692.63,1,0,0,1,42.0,148283.94,683.0,44692.63,1.0,1.0,1.0,4.0,0.7908681127972147,0.20913188720278533,0,1,20241204-151534
205,783,15654060,P'eng,517,France,Male,41,2,0.0,2,0,1,75937.47,1,0,1,0,41.0,0.0,517.0,75937.47,0.0,1.0,2.0,2.0,0.9733141114643282,0.026685888535671776,0,0,20241204-151534
206,5746,15623649,Ogle,629,Spain,Male,32,3,0.0,2,1,1,15404.64,0,1,1,0,32.0,0.0,629.0,15404.64,1.0,1.0,2.0,3.0,0.9851564296844898,0.014843570315510252,0,0,20241204-151534
207,4123,15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,1,0,1,0,60.0,125389.7,577.0,178616.73,1.0,1.0,2.0,10.0,0.8144858529715535,0.18551414702844646,0,0,20241204-151534
208,9015,15626383,Tang,596,Spain,Male,60,7,121907.97,1,0,1,30314.04,0,1,1,0,60.0,121907.97,596.0,30314.04,0.0,1.0,1.0,7.0,0.8834349148511712,0.11656508514882877,0,0,20241204-151534
209,3946,15652789,Hancock,657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,1,1,0,40.0,0.0,657.0,52990.7,1.0,1.0,2.0,10.0,0.9819624348435497,0.01803756515645029,0,0,20241204-151534
210,9003,15610727,Ch'in,605,France,Male,36,7,128829.25,1,1,0,190588.59,1,0,1,0,36.0,128829.25,605.0,190588.59,1.0,0.0,1.0,7.0,0.9017039365824026,0.09829606341759743,0,0,20241204-151534
211,2685,15631927,Thomas,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0,1,0,1,28.0,0.0,574.0,185660.3,0.0,0.0,2.0,7.0,0.9692354497633282,0.030764550236671778,0,0,20241204-151534
212,7644,15632669,Rees,722,Spain,Female,32,4,0.0,2,1,1,113666.48,0,1,0,1,32.0,0.0,722.0,113666.48,1.0,1.0,2.0,4.0,0.9832643725995965,0.01673562740040341,0,0,20241204-151534
213,3884,15604355,Shand,519,France,Male,39,1,97700.02,1,1,1,30709.03,1,0,1,0,39.0,97700.02,519.0,30709.03,1.0,1.0,1.0,1.0,0.8360730354662387,0.1639269645337613,0,0,20241204-151534
214,2438,15768387,Nott,581,France,Male,41,8,0.0,2,0,0,29737.14,1,0,1,0,41.0,0.0,581.0,29737.14,0.0,0.0,2.0,8.0,0.96526948560665,0.03473051439334995,0,0,20241204-151534
215,5590,15588372,Kirsova,715,Germany,Female,37,9,105489.31,1,0,0,143096.49,1,1,0,1,37.0,105489.31,715.0,143096.49,0.0,0.0,1.0,9.0,0.5798956716283041,0.42010432837169587,0,1,20241204-151534
216,4522,15648898,Chuang,560,Spain,Female,27,7,124995.98,1,1,1,114669.79,0,1,0,1,27.0,124995.98,560.0,114669.79,1.0,1.0,1.0,7.0,0.9256133121238289,0.0743866878761711,0,0,20241204-151534
217,8994,15809265,Kao,547,France,Female,35,4,0.0,1,1,1,133287.73,1,0,0,1,35.0,0.0,547.0,133287.73,1.0,1.0,1.0,4.0,0.8476379997324022,0.15236200026759789,0,0,20241204-151534
218,7257,15585928,Hay,821,Germany,Female,31,2,68927.57,1,1,1,25445.0,1,1,0,1,31.0,68927.57,821.0,25445.0,1.0,1.0,1.0,2.0,0.892057232544505,0.107942767455495,0,0,20241204-151534
219,65,15592461,Jackson,603,Germany,Male,26,4,109166.37,1,1,1,92840.67,1,1,1,0,26.0,109166.37,603.0,92840.67,1.0,1.0,1.0,4.0,0.8881729312219138,0.11182706877808626,0,0,20241204-151534
220,21,15577657,McDonald,732,France,Male,41,8,0.0,2,1,1,170886.17,1,0,1,0,41.0,0.0,732.0,170886.17,1.0,1.0,2.0,8.0,0.981001264373803,0.018998735626197014,0,0,20241204-151534
221,1793,15746451,Barry,686,Spain,Male,41,7,102749.72,1,0,1,194913.86,0,1,1,0,41.0,102749.72,686.0,194913.86,0.0,1.0,1.0,7.0,0.9002909066738398,0.09970909332616018,0,0,20241204-151534
222,4651,15664214,Hearn,670,France,Male,33,2,141204.65,2,1,0,76257.46,1,0,1,0,33.0,141204.65,670.0,76257.46,1.0,0.0,2.0,2.0,0.9549824061235274,0.04501759387647266,0,0,20241204-151534
223,9674,15784148,Beneventi,643,France,Male,62,9,0.0,2,0,0,155870.82,1,0,1,0,62.0,0.0,643.0,155870.82,0.0,0.0,2.0,9.0,0.4844337401158888,0.5155662598841112,1,0,20241204-151534
224,3292,15635893,T'ien,693,France,Female,28,8,0.0,2,1,1,158545.25,1,0,0,1,28.0,0.0,693.0,158545.25,1.0,1.0,2.0,8.0,0.9841190501482967,0.01588094985170328,0,0,20241204-151534
225,2066,15581840,DeRose,626,France,Male,33,8,0.0,2,1,0,138504.28,1,0,1,0,33.0,0.0,626.0,138504.28,1.0,0.0,2.0,8.0,0.9830045088163779,0.016995491183622136,0,0,20241204-151534
226,4797,15765457,Fowler,719,Spain,Male,35,1,100829.94,1,1,1,165008.97,0,1,1,0,35.0,100829.94,719.0,165008.97,1.0,1.0,1.0,1.0,0.9462352964754556,0.05376470352454445,0,0,20241204-151534
227,4420,15677586,Romero,587,Germany,Female,32,3,125445.04,2,1,1,130514.78,1,1,0,1,32.0,125445.04,587.0,130514.78,1.0,1.0,2.0,3.0,0.9252621188683723,0.07473788113162771,0,0,20241204-151534
228,8449,15717191,Ferri,508,France,Male,49,1,93817.41,2,1,1,132468.76,1,0,1,0,49.0,93817.41,508.0,132468.76,1.0,1.0,2.0,1.0,0.6905253267949709,0.3094746732050291,0,1,20241204-151534
229,3148,15753102,Curtis,752,Spain,Male,44,6,83870.33,1,1,0,178722.24,0,1,1,0,44.0,83870.33,752.0,178722.24,1.0,0.0,1.0,6.0,0.6059031549796794,0.39409684502032055,0,0,20241204-151534
230,876,15653762,Chidiebele,501,France,Female,39,9,117301.66,1,0,0,182025.95,1,0,0,1,39.0,117301.66,501.0,182025.95,0.0,0.0,1.0,9.0,0.8250332038759863,0.17496679612401367,0,0,20241204-151534
231,1504,15762277,Jamieson,710,France,Male,47,5,158623.14,1,0,0,83499.89,1,0,1,0,47.0,158623.14,710.0,83499.89,0.0,0.0,1.0,5.0,0.5363938999495066,0.46360610005049346,0,1,20241204-151534
232,3876,15605036,Pisano,704,Spain,Female,37,9,155619.58,1,1,1,135088.58,0,1,0,1,37.0,155619.58,704.0,135088.58,1.0,1.0,1.0,9.0,0.9394452620951751,0.06055473790482489,0,0,20241204-151534
233,3122,15593715,Castiglione,634,Germany,Male,27,3,107027.52,1,1,0,173425.68,1,1,1,0,27.0,107027.52,634.0,173425.68,1.0,0.0,1.0,3.0,0.779852683989482,0.22014731601051796,0,0,20241204-151534
234,2675,15756472,Odinakachukwu,804,France,Male,25,7,108396.67,1,1,0,128276.95,1,0,1,0,25.0,108396.67,804.0,128276.95,1.0,0.0,1.0,7.0,0.9343198923029372,0.06568010769706277,0,0,20241204-151534
235,4751,15597487,Hunter,850,France,Female,35,5,0.0,1,1,1,80992.8,1,0,0,1,35.0,0.0,850.0,80992.8,1.0,1.0,1.0,5.0,0.8847863004430696,0.11521369955693041,0,0,20241204-151534
236,8289,15790744,Nash,850,France,Female,34,9,92899.27,2,1,0,97465.89,1,0,0,1,34.0,92899.27,850.0,97465.89,1.0,0.0,2.0,9.0,0.9477388979194662,0.05226110208053384,0,0,20241204-151534
237,3086,15571059,Martin,734,France,Female,54,3,0.0,1,1,0,130805.54,1,0,0,1,54.0,0.0,734.0,130805.54,1.0,0.0,1.0,3.0,0.08727474157834947,0.9127252584216505,1,1,20241204-151534
238,1920,15739858,Otitodilichukwu,618,France,Male,56,7,0.0,1,1,1,142400.27,1,0,1,0,56.0,0.0,618.0,142400.27,1.0,1.0,1.0,7.0,0.6203287392839516,0.37967126071604834,0,1,20241204-151534
239,4654,15579617,Sinclair,489,France,Female,51,3,0.0,2,0,1,174098.28,1,0,0,1,51.0,0.0,489.0,174098.28,0.0,1.0,2.0,3.0,0.8480601828687657,0.15193981713123433,0,1,20241204-151534
240,9650,15788025,Tseng,715,France,Female,38,0,0.0,2,1,1,332.81,1,0,0,1,38.0,0.0,715.0,332.81,1.0,1.0,2.0,0.0,0.9564966272513975,0.04350337274860254,0,0,20241204-151534
241,1503,15660833,Flannery,796,Germany,Male,39,5,86350.87,2,0,0,105080.53,1,1,1,0,39.0,86350.87,796.0,105080.53,0.0,0.0,2.0,5.0,0.9361952314560321,0.06380476854396791,0,0,20241204-151534
242,5993,15682955,Capon,758,France,Female,32,2,84378.9,1,1,1,75396.43,1,0,0,1,32.0,84378.9,758.0,75396.43,1.0,1.0,1.0,2.0,0.9321861603695176,0.06781383963048238,0,0,20241204-151534
