origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
120,2489,15571148,Baranov,645,Spain,Female,21,1,0.0,2,0,0,28726.07,0,1,0,1,21.0,0.0,645.0,28726.07,0.0,0.0,2.0,1.0,0.9676900742189203,0.03230992578107976,0,0,20241203-161226
121,8858,15810826,Chiekwugo,624,France,Male,36,6,0.0,2,0,0,84749.96,1,0,1,0,36.0,0.0,624.0,84749.96,0.0,0.0,2.0,6.0,0.9783959682833414,0.021604031716658634,0,0,20241203-161226
122,222,15787155,Yang,514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,1,1,0,30.0,0.0,514.0,125010.24,0.0,1.0,1.0,7.0,0.8765903889408315,0.12340961105916845,0,0,20241203-161226
123,5461,15668894,Abramova,661,Germany,Male,41,5,122552.48,2,0,1,120646.4,1,1,1,0,41.0,122552.48,661.0,120646.4,0.0,1.0,2.0,5.0,0.9089777434210581,0.09102225657894192,0,0,20241203-161226
124,5939,15679668,Yao,850,Spain,Male,38,7,115378.94,1,0,1,162087.82,0,1,1,0,38.0,115378.94,850.0,162087.82,0.0,1.0,1.0,7.0,0.9481252425265009,0.051874757473499074,0,0,20241203-161226
125,4498,15758901,Henderson,713,Spain,Female,47,1,0.0,1,1,0,107825.08,0,1,0,1,47.0,0.0,713.0,107825.08,1.0,0.0,1.0,1.0,0.19602818705934022,0.8039718129406598,1,1,20241203-161226
126,6169,15644501,Enyinnaya,579,France,Female,26,10,162482.76,1,1,1,18458.2,1,0,0,1,26.0,162482.76,579.0,18458.2,1.0,1.0,1.0,10.0,0.9599964091782048,0.040003590821795124,0,0,20241203-161226
127,6004,15579892,Doyle,708,Spain,Male,19,7,112615.86,1,1,1,4491.77,0,1,1,0,19.0,112615.86,708.0,4491.77,1.0,1.0,1.0,7.0,0.9593589184931102,0.040641081506889803,0,0,20241203-161226
128,6522,15748231,Hargreaves,700,Germany,Male,35,4,95853.39,2,1,0,192933.37,1,1,1,0,35.0,95853.39,700.0,192933.37,1.0,0.0,2.0,4.0,0.9573776048286499,0.04262239517135015,0,0,20241203-161226
129,181,15716334,Rozier,850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,1,0,1,45.0,122311.21,850.0,19482.5,1.0,1.0,1.0,2.0,0.769682961381978,0.23031703861802202,0,0,20241203-161226
130,1543,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,1,0,0,1,33.0,129307.32,530.0,172930.28,1.0,1.0,1.0,4.0,0.9205721232998185,0.07942787670018152,0,0,20241203-161226
131,3607,15616922,Kelly,479,France,Female,26,1,0.0,2,1,1,19116.97,1,0,0,1,26.0,0.0,479.0,19116.97,1.0,1.0,2.0,1.0,0.9818145976355492,0.01818540236445077,0,0,20241203-161226
132,5063,15650432,Liu,849,Germany,Male,41,10,84622.13,1,1,1,198072.16,1,1,1,0,41.0,84622.13,849.0,198072.16,1.0,1.0,1.0,10.0,0.7502015536632839,0.24979844633671608,0,0,20241203-161226
133,9553,15772009,Scott,664,France,Female,41,5,0.0,1,1,1,152054.33,1,0,0,1,41.0,0.0,664.0,152054.33,1.0,1.0,1.0,5.0,0.7602209647021176,0.2397790352978823,0,0,20241203-161226
134,7449,15593834,Genovese,691,Spain,Male,36,7,129934.64,1,0,0,75664.56,0,1,1,0,36.0,129934.64,691.0,75664.56,0.0,0.0,1.0,7.0,0.8958131792844294,0.10418682071557063,0,1,20241203-161226
135,6153,15735080,Cummins,508,France,Female,64,2,0.0,1,1,1,6076.62,1,0,0,1,64.0,0.0,508.0,6076.62,1.0,1.0,1.0,2.0,0.6603189221857662,0.3396810778142338,0,0,20241203-161226
136,9923,15596811,Mitchell,667,France,Male,36,8,139753.35,1,1,0,79871.16,1,0,1,0,36.0,139753.35,667.0,79871.16,1.0,0.0,1.0,8.0,0.9026420732402909,0.09735792675970913,0,0,20241203-161226
137,1522,15591130,Medvedev,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0,1,0,1,29.0,0.0,507.0,94780.9,0.0,1.0,2.0,6.0,0.9801751370033415,0.019824862996658515,0,0,20241203-161226
138,284,15699389,Ch'ien,807,France,Male,42,7,118274.71,1,1,1,25885.72,1,0,1,0,42.0,118274.71,807.0,25885.72,1.0,1.0,1.0,7.0,0.8112064898152365,0.18879351018476354,0,0,20241203-161226
139,7667,15813192,Chukwuemeka,494,France,Male,25,6,0.0,2,0,1,109988.09,1,0,1,0,25.0,0.0,494.0,109988.09,0.0,1.0,2.0,6.0,0.9879724188707384,0.01202758112926158,0,0,20241203-161226
140,9319,15611786,Tsui,668,Spain,Female,69,9,0.0,1,0,1,134483.07,0,1,0,1,69.0,0.0,668.0,134483.07,0.0,1.0,1.0,9.0,0.8396116845601604,0.16038831543983953,0,0,20241203-161226
141,4991,15802857,Robson,659,Spain,Female,33,8,115409.6,1,0,1,1539.21,0,1,0,1,33.0,115409.6,659.0,1539.21,0.0,1.0,1.0,8.0,0.9472183084388515,0.052781691561148515,0,0,20241203-161226
142,7167,15699238,Craig,618,Spain,Female,40,8,0.0,2,1,0,80204.38,0,1,0,1,40.0,0.0,618.0,80204.38,1.0,0.0,2.0,8.0,0.9441731152132073,0.0558268847867926,0,0,20241203-161226
143,3928,15651943,Richards,580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,1,0,1,65.0,0.0,580.0,103182.46,0.0,1.0,2.0,1.0,0.9447825687640776,0.05521743123592236,0,0,20241203-161226
144,3486,15728456,Martinez,604,France,Male,33,3,0.0,1,1,0,42171.13,1,0,1,0,33.0,0.0,604.0,42171.13,1.0,0.0,1.0,3.0,0.8552811731941548,0.14471882680584525,0,1,20241203-161226
145,6096,15741652,McLean,600,Spain,Male,37,8,177657.35,1,1,1,77142.32,0,1,1,0,37.0,177657.35,600.0,77142.32,1.0,1.0,1.0,8.0,0.957595099603605,0.042404900396395016,0,0,20241203-161226
146,260,15607178,Welch,850,Germany,Male,38,3,54901.01,1,1,1,140075.55,1,1,1,0,38.0,54901.01,850.0,140075.55,1.0,1.0,1.0,3.0,0.9457674605156189,0.05423253948438113,0,0,20241203-161226
147,6131,15651144,Yao,632,Germany,Female,35,2,150561.03,2,0,0,64722.61,1,1,0,1,35.0,150561.03,632.0,64722.61,0.0,0.0,2.0,2.0,0.914512846553303,0.08548715344669702,0,0,20241203-161226
148,6703,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,1,1,1,0,37.0,109908.06,661.0,115037.67,1.0,0.0,2.0,7.0,0.9166341674055519,0.08336583259444809,0,1,20241203-161226
149,4277,15623478,Maslova,670,Germany,Female,32,4,102954.68,2,0,1,134942.45,1,1,0,1,32.0,102954.68,670.0,134942.45,0.0,1.0,2.0,4.0,0.9494661788302381,0.050533821169761885,0,0,20241203-161226
150,8440,15692931,Hsing,670,France,Male,22,2,114991.45,1,1,1,37392.56,1,0,1,0,22.0,114991.45,670.0,37392.56,1.0,1.0,1.0,2.0,0.9627343151608421,0.037265684839157966,0,0,20241203-161226
151,2132,15792660,Gibbons,614,France,Male,38,2,116248.88,1,1,0,105140.92,1,0,1,0,38.0,116248.88,614.0,105140.92,1.0,0.0,1.0,2.0,0.879537681809928,0.12046231819007205,0,0,20241203-161226
152,3389,15588622,Marchesi,599,Germany,Male,25,7,108380.72,1,1,1,79005.95,1,1,1,0,25.0,108380.72,599.0,79005.95,1.0,1.0,1.0,7.0,0.8964395052227291,0.10356049477727092,0,0,20241203-161226
153,681,15780804,Nucci,482,France,Male,55,5,97318.25,1,0,1,78416.14,1,0,1,0,55.0,97318.25,482.0,78416.14,0.0,1.0,1.0,5.0,0.7239952980044149,0.2760047019955851,0,0,20241203-161226
154,2372,15604345,Kemp,730,France,Female,22,9,65763.57,1,1,1,145792.01,1,0,0,1,22.0,65763.57,730.0,145792.01,1.0,1.0,1.0,9.0,0.9189670166266573,0.08103298337334279,0,0,20241203-161226
155,1636,15604804,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36,1,0,0,1,33.0,127305.5,516.0,120037.36,1.0,1.0,1.0,7.0,0.9378288233352569,0.062171176664743116,0,0,20241203-161226
156,7390,15676909,Mishin,667,Spain,Female,34,5,0.0,2,1,0,163830.64,0,1,0,1,34.0,0.0,667.0,163830.64,1.0,0.0,2.0,5.0,0.9712690718507438,0.028730928149256173,0,0,20241203-161226
157,3725,15703541,Wang,772,Germany,Female,51,9,143930.92,1,0,1,46675.51,1,1,0,1,51.0,143930.92,772.0,46675.51,0.0,1.0,1.0,9.0,0.4579550097844154,0.5420449902155846,1,1,20241203-161226
158,7383,15735106,Bishop,647,Spain,Male,28,6,149594.02,2,1,0,102325.19,0,1,1,0,28.0,149594.02,647.0,102325.19,1.0,0.0,2.0,6.0,0.9495275160504352,0.050472483949564856,0,0,20241203-161226
159,7306,15794204,Manna,687,France,Male,28,7,108116.66,1,1,1,27411.19,1,0,1,0,28.0,108116.66,687.0,27411.19,1.0,1.0,1.0,7.0,0.9602902580205448,0.03970974197945523,0,0,20241203-161226
160,1116,15626608,Howarde,479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0,1,1,0,48.0,87070.23,479.0,85646.41,0.0,1.0,1.0,5.0,0.6906724607344958,0.3093275392655041,0,0,20241203-161226
161,3335,15702300,Walker,671,France,Male,27,5,0.0,2,0,0,120893.07,1,0,1,0,27.0,0.0,671.0,120893.07,0.0,0.0,2.0,5.0,0.9841899390457804,0.015810060954219593,0,0,20241203-161226
162,6366,15576196,Benson,743,Spain,Female,48,5,118207.69,2,0,0,186489.14,0,1,0,1,48.0,118207.69,743.0,186489.14,0.0,0.0,2.0,5.0,0.5680297207755012,0.43197027922449877,0,1,20241203-161226
163,1535,15782736,Jose,573,Germany,Female,47,4,152522.47,1,0,1,164038.07,1,1,0,1,47.0,152522.47,573.0,164038.07,0.0,1.0,1.0,4.0,0.3908430261721565,0.6091569738278435,1,1,20241203-161226
164,2119,15774857,Synnot,460,France,Female,27,7,0.0,2,1,0,156150.08,1,0,0,1,27.0,0.0,460.0,156150.08,1.0,0.0,2.0,7.0,0.9715238572082393,0.028476142791760684,0,1,20241203-161226
165,5090,15631882,Yeh,688,Germany,Male,45,9,103399.87,1,0,0,129870.93,1,1,1,0,45.0,103399.87,688.0,129870.93,0.0,0.0,1.0,9.0,0.37724641543620274,0.6227535845637973,1,0,20241203-161226
166,3986,15615091,Maitland,691,France,Male,24,6,0.0,2,1,1,92811.2,1,0,1,0,24.0,0.0,691.0,92811.2,1.0,1.0,2.0,6.0,0.9893620809937077,0.010637919006292277,0,0,20241203-161226
167,4593,15658475,Lori,834,France,Male,36,8,142882.49,1,1,0,89983.02,1,0,1,0,36.0,142882.49,834.0,89983.02,1.0,0.0,1.0,8.0,0.9019665327786488,0.09803346722135123,0,1,20241203-161226
168,1169,15710456,Balmain,607,France,Female,27,2,0.0,2,1,0,63495.86,1,0,0,1,27.0,0.0,607.0,63495.86,1.0,0.0,2.0,2.0,0.9645584896200683,0.03544151037993167,0,0,20241203-161226
169,600,15714939,Fallaci,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,1,1,0,1,34.0,148249.54,484.0,33738.27,0.0,1.0,1.0,4.0,0.8660659673486715,0.13393403265132856,0,0,20241203-161226
170,3826,15762928,Venables,548,Spain,Male,44,8,0.0,1,1,0,16989.77,0,1,1,0,44.0,0.0,548.0,16989.77,1.0,0.0,1.0,8.0,0.45644124191836666,0.5435587580816333,1,0,20241203-161226
171,6621,15751297,Wilson,732,France,Male,36,5,0.0,2,1,0,161428.25,1,0,1,0,36.0,0.0,732.0,161428.25,1.0,0.0,2.0,5.0,0.9803857615352957,0.01961423846470439,0,0,20241203-161226
172,1113,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,1,0,0,1,42.0,92578.14,690.0,70810.6,0.0,0.0,2.0,3.0,0.8488530375197301,0.15114696248026993,0,0,20241203-161226
173,4752,15763256,Sheppard,661,Germany,Female,64,8,128751.65,2,1,0,189398.18,1,1,0,1,64.0,128751.65,661.0,189398.18,1.0,0.0,2.0,8.0,0.179168534265707,0.820831465734293,1,1,20241203-161226
174,7150,15699340,Okorie,680,France,Male,37,4,0.0,2,1,0,61240.87,1,0,1,0,37.0,0.0,680.0,61240.87,1.0,0.0,2.0,4.0,0.9690028773478963,0.030997122652103797,0,0,20241203-161226
175,6505,15773242,Chukwuhaenye,621,France,Male,32,1,0.0,2,1,1,168779.47,1,0,1,0,32.0,0.0,621.0,168779.47,1.0,1.0,2.0,1.0,0.9885211162014029,0.01147888379859711,0,0,20241203-161226
176,7177,15654625,Wilson,495,Germany,Male,39,8,120252.02,2,1,1,10160.23,1,1,1,0,39.0,120252.02,495.0,10160.23,1.0,1.0,2.0,8.0,0.940255769192184,0.059744230807816,0,0,20241203-161226
177,4258,15756894,Onwuka,635,France,Male,29,1,0.0,1,0,1,24865.54,1,0,1,0,29.0,0.0,635.0,24865.54,0.0,1.0,1.0,1.0,0.9349756606182743,0.06502433938172565,0,0,20241203-161226
178,7354,15736420,Macdonald,596,France,Male,21,4,210433.08,2,0,1,197297.77,1,0,1,0,21.0,210433.08,596.0,197297.77,0.0,1.0,2.0,4.0,0.9736924193854486,0.026307580614551396,0,1,20241203-161226
179,5916,15725665,Lo,679,France,Male,47,10,198546.1,2,1,0,191198.92,1,0,1,0,47.0,198546.1,679.0,191198.92,1.0,0.0,2.0,10.0,0.3832391063760485,0.6167608936239515,1,1,20241203-161226
180,380,15629677,Distefano,687,Spain,Female,39,2,0.0,3,0,0,188150.6,0,1,0,1,39.0,0.0,687.0,188150.6,0.0,0.0,3.0,2.0,0.33339446289473695,0.666605537105263,1,1,20241203-161226
181,7489,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,1,0,119216.46,1,1,0,1,42.0,80380.24,538.0,119216.46,1.0,0.0,1.0,4.0,0.4800677862669076,0.5199322137330924,1,0,20241203-161226
182,8828,15580149,Fowler,638,Spain,Male,41,7,0.0,2,1,0,43889.41,0,1,1,0,41.0,0.0,638.0,43889.41,1.0,0.0,2.0,7.0,0.9553453357229029,0.04465466427709711,0,0,20241203-161226
183,7319,15771856,Cremin,632,Spain,Female,32,1,0.0,2,1,0,19525.65,0,1,0,1,32.0,0.0,632.0,19525.65,1.0,0.0,2.0,1.0,0.9639591821454406,0.03604081785455936,0,0,20241203-161226
184,5404,15733169,Craig,590,Spain,Male,22,7,125265.61,1,1,1,161253.08,0,1,1,0,22.0,125265.61,590.0,161253.08,1.0,1.0,1.0,7.0,0.96248727480982,0.037512725190180014,0,0,20241203-161226
185,8170,15689517,Hales,635,France,Male,27,3,127009.83,1,1,0,161909.95,1,0,1,0,27.0,127009.83,635.0,161909.95,1.0,0.0,1.0,3.0,0.9318226846105753,0.0681773153894247,0,0,20241203-161226
186,7767,15647259,Barnett,643,Spain,Male,35,2,0.0,2,0,0,67979.35,0,1,1,0,35.0,0.0,643.0,67979.35,0.0,0.0,2.0,2.0,0.9730977349724907,0.02690226502750927,0,0,20241203-161226
187,4832,15637428,Briggs,660,France,Male,35,7,0.0,2,1,0,13218.6,1,0,1,0,35.0,0.0,660.0,13218.6,1.0,0.0,2.0,7.0,0.9692290154119976,0.030770984588002422,0,0,20241203-161226
188,4497,15626948,Butcher,701,France,Female,42,6,86167.82,1,1,0,153342.38,1,0,0,1,42.0,86167.82,701.0,153342.38,1.0,0.0,1.0,6.0,0.6389358867039496,0.3610641132960504,0,0,20241203-161226
189,584,15753719,Rickards,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,1,1,0,1,30.0,72392.41,547.0,77077.14,1.0,0.0,1.0,9.0,0.8046627263563586,0.1953372736436414,0,0,20241203-161226
190,4346,15584536,Barber,720,Germany,Male,46,3,97042.6,1,1,1,133516.51,1,1,1,0,46.0,97042.6,720.0,133516.51,1.0,1.0,1.0,3.0,0.6355993242596947,0.36440067574030527,0,1,20241203-161226
191,5925,15674368,Riley,738,France,Female,39,1,94435.45,2,0,1,189430.86,1,0,0,1,39.0,94435.45,738.0,189430.86,0.0,1.0,2.0,1.0,0.9187029201283727,0.08129707987162732,0,0,20241203-161226
192,2861,15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,1,0,1,0,45.0,142072.02,674.0,37013.29,1.0,0.0,1.0,7.0,0.5874687944772767,0.4125312055227232,0,0,20241203-161226
193,7024,15605791,Li,524,Germany,Male,29,9,144287.6,2,1,0,32063.3,1,1,1,0,29.0,144287.6,524.0,32063.3,1.0,0.0,2.0,9.0,0.9542574944057975,0.04574250559420248,0,0,20241203-161226
194,7703,15719931,Johnstone,850,France,Male,31,8,0.0,2,1,0,178667.7,1,0,1,0,31.0,0.0,850.0,178667.7,1.0,0.0,2.0,8.0,0.9869798241275725,0.013020175872427545,0,0,20241203-161226
195,5391,15573851,Macrossan,735,France,Female,38,1,0.0,3,0,0,92220.12,1,0,0,1,38.0,0.0,735.0,92220.12,0.0,0.0,3.0,1.0,0.3590677285877746,0.6409322714122254,1,1,20241203-161226
196,4624,15699195,Shen,709,France,Female,24,3,110949.41,1,1,1,168515.61,1,0,0,1,24.0,110949.41,709.0,168515.61,1.0,1.0,1.0,3.0,0.9485469746563437,0.05145302534365621,0,0,20241203-161226
197,8438,15591428,Myers,781,France,Male,29,9,0.0,2,0,0,172097.4,1,0,1,0,29.0,0.0,781.0,172097.4,0.0,0.0,2.0,9.0,0.9812861964418267,0.018713803558173314,0,0,20241203-161226
198,1111,15592229,Mullan,713,France,Female,52,0,185891.54,1,1,1,46369.57,1,0,0,1,52.0,185891.54,713.0,46369.57,1.0,1.0,1.0,0.0,0.5219736740545923,0.4780263259454077,0,1,20241203-161226
199,8400,15749365,Earle,543,France,Female,34,8,0.0,2,0,1,145601.8,1,0,0,1,34.0,0.0,543.0,145601.8,0.0,1.0,2.0,8.0,0.9769909710662292,0.023009028933770763,0,0,20241203-161226
200,8043,15785352,Chang,606,France,Male,37,6,82373.94,1,0,0,172526.9,1,0,1,0,37.0,82373.94,606.0,172526.9,0.0,0.0,1.0,6.0,0.8825977888928942,0.1174022111071058,0,1,20241203-161226
201,9236,15586680,Fleming,462,France,Male,27,4,176913.52,1,1,0,80587.27,1,0,1,0,27.0,176913.52,462.0,80587.27,1.0,0.0,1.0,4.0,0.906235945135469,0.09376405486453103,0,0,20241203-161226
202,2601,15744582,Randall,680,France,Female,24,10,0.0,3,1,0,154971.63,1,0,0,1,24.0,0.0,680.0,154971.63,1.0,0.0,3.0,10.0,0.5174589898241246,0.4825410101758753,0,1,20241203-161226
203,8098,15706557,Ferguson,626,France,Female,52,0,0.0,2,1,0,32159.46,1,0,0,1,52.0,0.0,626.0,32159.46,1.0,0.0,2.0,0.0,0.6410219488686232,0.3589780511313768,0,1,20241203-161226
204,1247,15721189,Kung,666,France,Female,66,7,0.0,2,1,1,99792.82,1,0,0,1,66.0,0.0,666.0,99792.82,1.0,1.0,2.0,7.0,0.9729666683309269,0.027033331669073107,0,0,20241203-161226
205,2664,15717898,Bruce,542,Spain,Male,32,2,131945.94,1,0,1,159737.56,0,1,1,0,32.0,131945.94,542.0,159737.56,0.0,1.0,1.0,2.0,0.9384240234125937,0.061575976587406336,0,0,20241203-161226
206,5180,15620000,Chambers,760,Germany,Male,34,6,121303.77,2,1,1,59325.21,1,1,1,0,34.0,121303.77,760.0,59325.21,1.0,1.0,2.0,6.0,0.9398695204355584,0.0601304795644416,0,0,20241203-161226
207,7951,15806796,Higgins,516,Germany,Female,33,10,138847.9,1,1,1,127256.7,1,1,0,1,33.0,138847.9,516.0,127256.7,1.0,1.0,1.0,10.0,0.8656517359785603,0.13434826402143973,0,0,20241203-161226
208,6523,15632185,Yermolayev,663,France,Female,42,1,82228.67,2,1,0,71359.78,1,0,0,1,42.0,82228.67,663.0,71359.78,1.0,0.0,2.0,1.0,0.8212229978828117,0.1787770021171883,0,0,20241203-161226
209,2591,15710450,Okwudiliolisa,848,Spain,Male,22,7,120811.89,1,1,1,185510.34,0,1,1,0,22.0,120811.89,848.0,185510.34,1.0,1.0,1.0,7.0,0.9625098297612591,0.03749017023874094,0,0,20241203-161226
210,9188,15628863,Calabresi,601,France,Male,38,4,60013.81,1,1,1,38020.05,1,0,1,0,38.0,60013.81,601.0,38020.05,1.0,1.0,1.0,4.0,0.9119562071866029,0.08804379281339714,0,0,20241203-161226
211,3165,15721592,Barton,665,France,Female,38,5,0.0,2,1,0,156439.56,1,0,0,1,38.0,0.0,665.0,156439.56,1.0,0.0,2.0,5.0,0.9589167378420992,0.04108326215790084,0,0,20241203-161226
212,112,15665790,Rowntree,538,Germany,Male,39,7,108055.1,2,1,0,27231.26,1,1,1,0,39.0,108055.1,538.0,27231.26,1.0,0.0,2.0,7.0,0.8740872580151244,0.1259127419848756,0,0,20241203-161226
213,3407,15581252,Dolgorukova,632,Spain,Female,29,7,80922.75,1,1,0,7820.78,0,1,0,1,29.0,80922.75,632.0,7820.78,1.0,0.0,1.0,7.0,0.8977685616302187,0.10223143836978138,0,0,20241203-161226
214,9149,15595640,Rizzo,698,France,Male,37,8,0.0,2,0,0,145004.39,1,0,1,0,37.0,0.0,698.0,145004.39,0.0,0.0,2.0,8.0,0.976434739856548,0.023565260143451925,0,0,20241203-161226
215,4907,15571244,Tung,809,Spain,Female,33,3,0.0,2,0,1,141426.78,0,1,0,1,33.0,0.0,809.0,141426.78,0.0,1.0,2.0,3.0,0.9839428212897819,0.016057178710218046,0,0,20241203-161226
216,5944,15658813,Siciliani,645,France,Female,55,7,0.0,2,1,1,18369.33,1,0,0,1,55.0,0.0,645.0,18369.33,1.0,1.0,2.0,7.0,0.920909934547559,0.079090065452441,0,0,20241203-161226
217,3235,15664907,Alexander,527,France,Male,47,1,0.0,1,1,0,21312.16,1,0,1,0,47.0,0.0,527.0,21312.16,1.0,0.0,1.0,1.0,0.25740507046728245,0.7425949295327176,1,1,20241203-161226
218,481,15695585,Atkins,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0,1,1,0,34.0,156478.62,788.0,181196.76,0.0,1.0,1.0,6.0,0.9471402472640718,0.052859752735928286,0,0,20241203-161226
219,2027,15603088,Rossi,451,Spain,Female,23,9,0.0,2,0,1,48021.71,0,1,0,1,23.0,0.0,451.0,48021.71,0.0,1.0,2.0,9.0,0.9852211621190256,0.014778837880974475,0,0,20241203-161226
220,4257,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,1,1,13455.43,0,1,0,1,76.0,134208.25,596.0,13455.43,1.0,1.0,1.0,9.0,0.9784335330479706,0.02156646695202939,0,0,20241203-161226
221,2514,15755825,McGuirk,666,France,Male,39,10,0.0,2,1,0,102999.33,1,0,1,0,39.0,0.0,666.0,102999.33,1.0,0.0,2.0,10.0,0.9763225079497813,0.023677492050218685,0,0,20241203-161226
222,7017,15790254,Wood,741,Spain,Male,50,1,78737.61,1,1,1,13018.96,0,1,1,0,50.0,78737.61,741.0,13018.96,1.0,1.0,1.0,1.0,0.4664518586890698,0.5335481413109302,1,0,20241203-161226
223,9048,15738662,Daluchi,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,1,1,1,0,41.0,159434.03,652.0,178373.93,1.0,0.0,1.0,9.0,0.5475497574112205,0.4524502425887796,0,0,20241203-161226
224,8035,15792489,Polyakova,622,Spain,Male,42,9,0.0,2,1,0,119127.06,0,1,1,0,42.0,0.0,622.0,119127.06,1.0,0.0,2.0,9.0,0.9543086214539751,0.045691378546024855,0,0,20241203-161226
225,175,15625524,Rowe,512,France,Male,40,5,0.0,2,1,1,146457.83,1,0,1,0,40.0,0.0,512.0,146457.83,1.0,1.0,2.0,5.0,0.9767084779349968,0.02329152206500317,0,0,20241203-161226
226,3739,15813697,Onyekaozulu,498,Germany,Female,44,2,120702.67,2,1,1,98175.74,1,1,0,1,44.0,120702.67,498.0,98175.74,1.0,1.0,2.0,2.0,0.7318139886474999,0.26818601135250003,0,0,20241203-161226
227,9306,15598046,Su,662,France,Female,39,5,139562.05,2,1,0,61636.22,1,0,0,1,39.0,139562.05,662.0,61636.22,1.0,0.0,2.0,5.0,0.8826802373825423,0.11731976261745765,0,0,20241203-161226
228,2223,15763662,Longo,711,Germany,Male,43,2,39043.29,2,1,1,175423.69,1,1,1,0,43.0,39043.29,711.0,175423.69,1.0,1.0,2.0,2.0,0.9685284906689213,0.03147150933107869,0,0,20241203-161226
229,9261,15649618,Tomlinson,799,Germany,Female,39,7,167395.6,2,0,1,139537.43,1,1,0,1,39.0,167395.6,799.0,139537.43,0.0,1.0,2.0,7.0,0.8987750205346002,0.10122497946539975,0,0,20241203-161226
230,6658,15780056,Reid,660,Spain,Male,33,4,0.0,1,1,0,29664.45,0,1,1,0,33.0,0.0,660.0,29664.45,1.0,0.0,1.0,4.0,0.7511533841381437,0.24884661586185627,0,0,20241203-161226
231,7256,15632503,Meng,563,France,Female,32,0,148326.09,1,1,0,191604.27,1,0,0,1,32.0,148326.09,563.0,191604.27,1.0,0.0,1.0,0.0,0.8692995136086923,0.13070048639130774,0,1,20241203-161226
232,765,15672056,Kenenna,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1,1,1,0,43.0,140080.32,710.0,157908.19,1.0,1.0,3.0,2.0,0.1052906092115734,0.8947093907884266,1,1,20241203-161226
233,194,15702741,Potts,601,France,Male,32,8,93012.89,1,1,0,86957.42,1,0,1,0,32.0,93012.89,601.0,86957.42,1.0,0.0,1.0,8.0,0.9354522525182462,0.06454774748175388,0,0,20241203-161226
234,4402,15689633,Toomey,845,Spain,Female,38,2,112803.92,1,1,0,179631.85,0,1,0,1,38.0,112803.92,845.0,179631.85,1.0,0.0,1.0,2.0,0.8931929456914498,0.10680705430855023,0,0,20241203-161226
235,5371,15728564,Lo,682,France,Male,41,6,0.0,2,0,1,134158.09,1,0,1,0,41.0,0.0,682.0,134158.09,0.0,1.0,2.0,6.0,0.979210397337195,0.020789602662805093,0,1,20241203-161226
236,3839,15778154,Kung,628,Germany,Male,50,4,122227.71,1,0,1,14217.77,1,1,1,0,50.0,122227.71,628.0,14217.77,0.0,1.0,1.0,4.0,0.3711896530337053,0.6288103469662947,1,1,20241203-161226
237,9428,15584812,Overby,693,Spain,Female,39,0,0.0,2,0,0,81901.6,0,1,0,1,39.0,0.0,693.0,81901.6,0.0,0.0,2.0,0.0,0.9482128439777955,0.05178715602220446,0,0,20241203-161226
238,9957,15707861,Nucci,520,France,Female,46,10,85216.61,1,1,0,117369.52,1,0,0,1,46.0,85216.61,520.0,117369.52,1.0,0.0,1.0,10.0,0.4860146261921471,0.5139853738078529,1,1,20241203-161226
239,1368,15627232,Jibunoh,608,Germany,Male,44,7,114203.47,1,1,1,77830.36,1,1,1,0,44.0,114203.47,608.0,77830.36,1.0,1.0,1.0,7.0,0.622642552136923,0.37735744786307707,0,1,20241203-161226
240,7972,15756848,Edmondson,633,Spain,Male,42,10,0.0,1,0,1,79408.17,0,1,1,0,42.0,0.0,633.0,79408.17,0.0,1.0,1.0,10.0,0.8272667077349062,0.17273329226509382,0,0,20241203-161226
241,1747,15765694,Bage,584,Spain,Female,59,1,0.0,1,0,1,130260.11,0,1,0,1,59.0,0.0,584.0,130260.11,0.0,1.0,1.0,1.0,0.48444252654440834,0.5155574734555917,1,1,20241203-161226
