AircraftCondition,AssetNum,BilledOn,BoomOpA.FirstName,BoomOpA.LastName,BoomOpAEmployeeNum,BoomOpB.FirstName,BoomOpB.LastName,BoomOpBEmployeeNum,ClientRecordID,ClientType,Company,CompletedOn,CustomerCode,DeviceID,Driver.FirstName,Driver.LastName,DriverEmployeeNum,EditedByEmployeeNum,Flagged,FleetType,FlightNum,GHRGallons,GearOnly,GeoPosition.Lat,GeoPosition.Lon,IceTransactionGUID,IceTransactionGroupID,IceTransactionID,InspectionOnly,LastPostFailMessage,LastPostFailureOn,LicenseKey,Notes,Pad,PostFailCount,PostedOn,PostedToHost,PostedVia,PrecipCode,Slot,SourceAddress,StationID,SupercededByID,TactileCheck,TailNum,TeamLeadEmployeeNum,TrainingMode,Type1FreezePoint,Type1GallonsA,Type1GallonsB,Type1GallonsEnteredManually,Type1KFactor,Type1Percent,Type1Position1,Type1Position2,Type1Position3,Type1Position4,Type1PulseCount,Type1Start,Type1Stop,Type1Temp,Type4GallonsA,Type4GallonsB,Type4GallonsEnteredManually,Type4KFactor,Type4Position1,Type4Position2,Type4Position3,Type4Position4,Type4PulseCount,Type4Start,Type4Stop,WeatherCode,eventtype,host,index,linecount,punct,source,sourcetype,splunk_server,splunk_server_group,timestamp,_bkt,_cd,_eventtype_color,_indextime,_si,_sourcetype,_time
Frost,16,0,Marquita,Rasmussen,2128,Bianca,Richardson,5437,8034,Deicer,AviataSystems,1.57855E+12,United Airlines,5e5fedb6c08673b94c307fc8,Powell,Pope,5459,5979,TRUE,A321,,198,FALSE,35.21382,-80.94305,e5072a36-abfa-4733-a4a0-c82e153dce2a,620,5e5fedb6619aab45feaa12e4,TRUE,,0,6fdf6a01-0f26-46f2-abfd-d9b6351d01a3,,3,0,1.57954E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N443UW,1943,TRUE,3,172,258,FALSE,0.115385,39,FALSE,FALSE,FALSE,TRUE,536,1.58316E+12,1.58273E+12,180,252,160,TRUE,0.0173913,FALSE,FALSE,TRUE,TRUE,885,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,3.009027778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,9,0,Autumn,Garza,8106,Jarvis,Leonard,1164,8636,Deicer,AviataSystems,1.58326E+12,Delta Airlines,5e5fedb653846614ad88f8a4,Singleton,Beach,8835,5944,FALSE,A319,,266,TRUE,35.21385,-80.943015,6fdfae58-cb77-4eb9-a3d4-33b64cdf09bc,527,5e5fedb6081242ea75dd54f2,TRUE,,0,00bb550a-1d78-4d1f-a437-18eaa4579a0d,,3,0,1.57946E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N747UW,9391,FALSE,3,176,5,TRUE,0.115385,39,FALSE,FALSE,FALSE,TRUE,695,1.58011E+12,1.58152E+12,180,164,83,TRUE,0.0173913,TRUE,FALSE,FALSE,FALSE,231,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,2.952777778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,27,0,Meredith,Willis,1656,Bradshaw,Sanders,3523,3151,Deicer,AviataSystems,1.57936E+12,American Airlines,5e5fedb68739be3ad810371c,Casey,Wyatt,6210,7904,FALSE,A321,,169,TRUE,35.21386,-80.943,89026534-8365-43ba-97b6-7d8438af7e29,259,5e5fedb6ac98a223c8c9f21a,FALSE,,0,fc5497af-428f-4057-b418-448146c553c3,,2,0,1.58091E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N443UW,1919,FALSE,3,190,181,TRUE,0.115385,39,TRUE,FALSE,TRUE,TRUE,533,1.58265E+12,1.58165E+12,180,114,91,FALSE,0.0173913,FALSE,TRUE,TRUE,TRUE,126,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice4.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,2.896527778,,1708093879,"MacBook-Pro-3.local
ice",_json,1583345092
Frost,8,0,Jensen,Pratt,3850,Barker,Dejesus,704,3566,Deicer,AviataSystems,1.57849E+12,American Airlines,5e5fe17dcb9bf5efca3122e8,Silva,Bean,6643,1402,FALSE,A320,,90,TRUE,35.21389,-80.94305,2eee0ffb-0402-4005-840f-c93a6160a051,244,5e5fe17dde73253b8070e8e3,TRUE,,0,e0d3c8e2-d4c9-4fe6-80ab-13eaf86eaeba,,3,0,1.57886E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,FALSE,N123UW,1146,TRUE,3,242,203,FALSE,0.115385,39,TRUE,FALSE,TRUE,FALSE,709,1.57914E+12,1.57924E+12,180,129,265,FALSE,0.0173913,TRUE,FALSE,TRUE,TRUE,402,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10895,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,7,0,Murray,Becker,1606,Mcclain,Davenport,5570,9597,Deicer,AviataSystems,1.58014E+12,American Airlines,5e5fe17dd4fbada9633b24ef,Sharron,Meyer,8380,2846,TRUE,A319,,195,TRUE,35.21389,-80.943052,24c1f280-c974-41af-a785-01b6c5d0c605,260,5e5fe17df1076bc8dfc90db8,TRUE,,0,b836c70b-6888-4d56-a13f-26a736b7d3f6,,0,0,1.57849E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N747UW,4636,FALSE,3,282,265,FALSE,0.115385,39,TRUE,TRUE,TRUE,FALSE,947,1.57808E+12,1.57792E+12,180,151,258,FALSE,0.0173913,FALSE,FALSE,TRUE,FALSE,663,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10814,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,24,0,Shaw,Maynard,815,Kerry,Barton,3735,8748,Deicer,AviataSystems,1.57941E+12,United Airlines,5e5fe17da65032696b3b1975,Brooke,Gallegos,669,2575,TRUE,A319,,280,FALSE,35.21389,-80.943054,9dec11b0-4ac8-405c-8e98-52195916b21b,438,5e5fe17d5324a6d57b173a1a,FALSE,,0,de7bf310-bdb6-4490-86ec-d0ddac940975,,0,0,1.57834E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N747UW,1593,FALSE,3,19,278,TRUE,0.115385,39,FALSE,TRUE,TRUE,FALSE,965,1.58181E+12,1.57981E+12,180,253,158,FALSE,0.0173913,TRUE,TRUE,FALSE,TRUE,815,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10733,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,10,0,Todd,Montoya,6645,Walters,Craig,9393,9254,Deicer,AviataSystems,1.5805E+12,Delta Airlines,5e5fe17dccbddcc814ee6511,Daniels,Scott,3540,8393,TRUE,A320,,207,TRUE,35.21389,-80.943054,95f0d275-bc0b-41ee-b6c3-b3ebcd44d619,533,5e5fe17da002f07476cf6860,TRUE,,0,0eabefc7-d626-4d57-8b3e-0924286174ce,,2,0,1.58251E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N123UW,1991,FALSE,3,36,175,TRUE,0.115385,39,TRUE,FALSE,TRUE,TRUE,779,1.58324E+12,1.58323E+12,180,283,167,FALSE,0.0173913,FALSE,FALSE,TRUE,FALSE,339,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10652,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,18,0,Austin,Ford,8900,Chandler,Sexton,1166,976,Deicer,AviataSystems,1.58026E+12,American Airlines,5e5fe17dcb5cad8ad57f0279,Gallagher,Osborn,7963,5764,TRUE,A321,,132,FALSE,35.21389,-80.943051,aac67d3d-f5a0-4a5c-96d3-49b305959743,816,5e5fe17db8d672f08b5c9dc7,TRUE,,0,90c96c87-3365-4deb-80a5-94c4e8565ffb,,3,0,1.57969E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,TRUE,N443UW,4428,TRUE,3,212,108,TRUE,0.115385,39,FALSE,FALSE,TRUE,TRUE,206,1.57841E+12,1.58064E+12,180,26,263,FALSE,0.0173913,TRUE,TRUE,FALSE,FALSE,40,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10571,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,17,0,Lorene,Heath,8515,Millicent,Kline,5066,2379,Deicer,AviataSystems,1.58003E+12,Delta Airlines,5e5fe17d4b4aaa801fa4fccc,Maryann,Calhoun,2834,9473,TRUE,A320,,298,FALSE,35.21389,-80.943053,482b5b4b-bd1b-44f6-a4f6-8f6b1fdf5bf4,915,5e5fe17db39e9cc47272cbfe,TRUE,,0,709afaae-a341-4010-942e-d67567c1891c,,0,0,1.5829E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N123UW,8487,TRUE,3,182,178,TRUE,0.115385,39,TRUE,TRUE,TRUE,FALSE,559,1.58123E+12,1.58007E+12,180,173,24,FALSE,0.0173913,TRUE,FALSE,TRUE,FALSE,895,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10490,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Pitts,Reeves,5526,Amie,Garcia,4697,6007,Deicer,AviataSystems,1.5801E+12,Delta Airlines,5e5fe17d18b68904ace37d4d,Lacey,Savage,8424,1991,TRUE,A321,,77,FALSE,35.21389,-80.943053,c2a5425c-a76d-4bb3-b810-98f2bed43e5b,250,5e5fe17d80570946f92b4a1f,FALSE,,0,db199c77-3c8b-44d3-baf7-0c5e2834067d,,2,0,1.5788E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N443UW,3063,FALSE,3,218,170,TRUE,0.115385,39,FALSE,TRUE,TRUE,TRUE,84,1.58028E+12,1.5818E+12,180,214,181,FALSE,0.0173913,FALSE,TRUE,TRUE,TRUE,278,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10409,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,26,0,Tracie,Franklin,876,Tammy,Hopkins,9097,977,Deicer,AviataSystems,1.5831E+12,Delta Airlines,5e5fe17dae54de5dcbf3d644,Baird,Young,1296,1179,FALSE,A320,,297,FALSE,35.21389,-80.94305,dfd9a646-f58d-4ee6-8405-923aa6bcd64b,976,5e5fe17ddd3be36fe93b04a5,TRUE,,0,9bca05db-9aa4-4def-8835-79db5083376a,,3,0,1.57928E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,TRUE,N123UW,1791,FALSE,3,273,127,FALSE,0.115385,39,FALSE,FALSE,FALSE,FALSE,464,1.58252E+12,1.58189E+12,180,36,221,TRUE,0.0173913,TRUE,TRUE,FALSE,FALSE,110,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10328,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,21,0,Kris,Buckner,9075,Clarissa,Patterson,4634,1905,Deicer,AviataSystems,1.57791E+12,United Airlines,5e5fe17df5c1749db5aa5483,Jacklyn,Giles,3329,3447,FALSE,A321,,134,FALSE,35.21389,-80.943053,24c20daf-62f9-4353-98ef-58b7439ad1cc,712,5e5fe17db51d097f40ccab95,FALSE,,0,a8a827d5-ca1a-4c6b-84d9-10c84649da23,,1,0,1.5822E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N443UW,8974,TRUE,3,95,291,TRUE,0.115385,39,TRUE,FALSE,TRUE,TRUE,380,1.58033E+12,1.58105E+12,180,79,154,FALSE,0.0173913,FALSE,FALSE,FALSE,TRUE,285,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10247,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,20,0,Bolton,Morrow,8286,Tillman,Weeks,9235,1440,Deicer,AviataSystems,1.5808E+12,United Airlines,5e5fe17d934287afa2089656,Puckett,Navarro,7235,3529,FALSE,A321,,41,FALSE,35.21389,-80.943053,a6620349-2afb-42cd-9b2d-0f55342424f4,556,5e5fe17d9a03d1e85dad4e7d,TRUE,,0,c9252317-2e86-463e-aead-4d82c680b42b,,0,0,1.57968E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N443UW,5012,FALSE,3,111,90,FALSE,0.115385,39,FALSE,TRUE,TRUE,FALSE,976,1.57812E+12,1.58151E+12,180,267,236,FALSE,0.0173913,TRUE,TRUE,TRUE,FALSE,135,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10166,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,8,0,Vazquez,Madden,144,Espinoza,Blackwell,3463,4365,Deicer,AviataSystems,1.58146E+12,United Airlines,5e5fe17df5a52fa12f246a87,Oneill,Keith,5677,981,TRUE,A320,,225,FALSE,35.21389,-80.943051,0455e45a-3932-46db-8468-cd8d0fcccb52,932,5e5fe17d633e1397ed7540a1,TRUE,,0,c68aea6f-414c-4452-ad95-994e06f1efbe,,0,0,1.58266E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,TRUE,N123UW,4861,FALSE,3,72,177,FALSE,0.115385,39,FALSE,TRUE,FALSE,TRUE,213,1.57931E+12,1.57824E+12,180,186,5,TRUE,0.0173913,FALSE,TRUE,FALSE,FALSE,140,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10085,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,30,0,Roseann,Holt,2904,Stella,Barlow,5942,6420,Deicer,AviataSystems,1.58027E+12,American Airlines,5e5fe17df9054cf0340f5354,Mathis,Smith,8186,6933,FALSE,A319,,40,TRUE,35.21389,-80.943053,30c5f726-3b77-4931-a033-555e47154256,940,5e5fe17d217ee3a997393937,FALSE,,0,c6300005-c253-45e9-8eeb-106920b8a63e,,0,0,1.58143E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N747UW,4058,FALSE,3,49,280,TRUE,0.115385,39,TRUE,FALSE,FALSE,TRUE,286,1.57974E+12,1.57954E+12,180,156,114,FALSE,0.0173913,TRUE,FALSE,TRUE,TRUE,903,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,0:10004,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,18,0,Myers,Dominguez,5421,Justine,Langley,236,1203,Deicer,AviataSystems,1.57788E+12,United Airlines,5e5fe17d9e5b9e4b9a43b161,Hughes,Daniel,2293,2204,FALSE,A319,,240,FALSE,35.21389,-80.943054,84dc2488-fff7-4c9e-91de-d9ae8285b34b,177,5e5fe17d60cbedeb20b014f4,FALSE,,0,af83ad25-b7a8-439d-a571-84be990c8772,,2,0,1.57994E+12,kclt.aviatasystems,Network,,3,70.147.152.220,KCLT,0,FALSE,N747UW,7058,TRUE,3,290,19,TRUE,0.115385,39,TRUE,FALSE,TRUE,FALSE,82,1.58269E+12,1.57891E+12,180,170,113,TRUE,0.0173913,TRUE,TRUE,FALSE,TRUE,843,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.890972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,4,0,Rhea,Mckay,131,Fox,Roberts,8786,7322,Deicer,AviataSystems,1.57878E+12,United Airlines,5e5fe17d436c9b9350676356,Owens,Simmons,5639,7949,TRUE,A319,,129,TRUE,35.21389,-80.943051,bba5b451-0ada-4e2a-9b94-ff117c1ad775,676,5e5fe17d2e54cd10d7aa1fef,FALSE,,0,292a3bbf-e0a7-4a91-bf7a-133b1ca8305a,,3,0,1.58149E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N747UW,2779,TRUE,3,29,298,TRUE,0.115385,39,FALSE,TRUE,FALSE,FALSE,928,1.57848E+12,1.58009E+12,180,129,35,FALSE,0.0173913,FALSE,FALSE,FALSE,FALSE,389,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.834722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Trevino,Wolf,1983,Patrick,Michael,9588,9305,Deicer,AviataSystems,1.57913E+12,Delta Airlines,5e5fe17dd9077b5f02791e8e,Maldonado,Browning,9843,2424,TRUE,A321,,242,TRUE,35.21389,-80.943053,759a3d9a-d676-4a7a-8538-82d7aa1f9bea,775,5e5fe17d3b04f8b06295109b,FALSE,,0,8c5a5b44-33ea-4df9-9af9-072a772a8841,,0,0,1.58012E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,TRUE,N443UW,8619,FALSE,3,181,2,FALSE,0.115385,39,FALSE,TRUE,FALSE,TRUE,421,1.58219E+12,1.57825E+12,180,223,94,FALSE,0.0173913,TRUE,TRUE,FALSE,FALSE,610,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.778472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,2,0,Pearl,Barrett,4927,Roberta,Avery,9069,1570,Deicer,AviataSystems,1.58308E+12,American Airlines,5e5fe17d72ffe635a048ba5c,Terrell,Mack,8398,9002,TRUE,A321,,30,FALSE,35.21389,-80.94305,590196b7-2947-480a-908e-a09d1807c5a0,680,5e5fe17d55b3f6028e27e395,TRUE,,0,9d9f5b06-089f-41c7-90df-00b64e55000c,,0,0,1.5801E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,FALSE,N443UW,5195,FALSE,3,128,19,FALSE,0.115385,39,FALSE,FALSE,FALSE,FALSE,342,1.57832E+12,1.58054E+12,180,45,27,TRUE,0.0173913,TRUE,TRUE,TRUE,TRUE,998,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.722222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,14,0,Dona,Joyner,286,Phyllis,Perkins,2075,9826,Deicer,AviataSystems,1.57913E+12,Delta Airlines,5e5fe17d7f2327c4c5de51a3,Lilian,Walker,336,1833,FALSE,A319,,81,TRUE,35.21389,-80.943052,0128f576-7910-47bc-9664-64b59850fdaa,653,5e5fe17d9ef5fc303b5bad24,FALSE,,0,2b0edbca-101b-44b1-8111-2154ecccd10b,,1,0,1.57939E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N747UW,3027,FALSE,3,230,138,FALSE,0.115385,39,FALSE,TRUE,FALSE,TRUE,805,1.58321E+12,1.58106E+12,180,16,140,FALSE,0.0173913,TRUE,TRUE,TRUE,TRUE,344,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.665972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,28,0,Georgette,Sanchez,3855,Trudy,Lara,6078,3793,Deicer,AviataSystems,1.58005E+12,Delta Airlines,5e5fe17dac35d6907b0261d6,Shana,Rodriquez,9946,7361,FALSE,A319,,287,FALSE,35.21389,-80.943054,d042114c-6f2f-4485-9910-32d4a645b89f,960,5e5fe17d196b6244028d35ca,TRUE,,0,feb1206b-6597-4698-ace2-0989f3a297e4,,2,0,1.58292E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,TRUE,N747UW,9647,FALSE,3,282,109,FALSE,0.115385,39,TRUE,FALSE,TRUE,TRUE,911,1.58258E+12,1.57964E+12,180,122,215,TRUE,0.0173913,FALSE,FALSE,FALSE,FALSE,776,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.609722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,25,0,Pate,House,922,Velazquez,Massey,1405,3810,Deicer,AviataSystems,1.58273E+12,Delta Airlines,5e5fe17d2b46c738b0c716fd,Saunders,Workman,2436,2662,TRUE,A319,,204,TRUE,35.21389,-80.943053,6885aea9-70c8-458b-87cd-c6e907d7db40,242,5e5fe17d8d15f57dcdef58b3,TRUE,,0,135a7f33-d558-4b75-8989-46dbf42d683b,,0,0,1.58255E+12,kclt.aviatasystems,Network,,1,70.147.152.220,KCLT,0,FALSE,N747UW,6189,FALSE,3,293,250,TRUE,0.115385,39,FALSE,TRUE,FALSE,FALSE,373,1.58084E+12,1.58322E+12,180,96,188,FALSE,0.0173913,FALSE,TRUE,TRUE,FALSE,837,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.553472222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,16,0,May,Carver,3574,Garrison,Meyers,5349,6246,Deicer,AviataSystems,1.57951E+12,Delta Airlines,5e5fe17d8db3d58188a23be0,Schultz,Briggs,1666,8781,FALSE,A321,,167,TRUE,35.21389,-80.943053,9a1dae34-0ffd-45fb-aeee-677d981a4bff,919,5e5fe17dcda8eed003a5c8ea,FALSE,,0,edabe5cd-9762-4b8d-b37d-b1569da1817c,,2,0,1.58E+12,kclt.aviatasystems,Network,,0,70.147.152.220,KCLT,0,TRUE,N443UW,4137,FALSE,3,75,78,FALSE,0.115385,39,TRUE,TRUE,TRUE,FALSE,119,1.58253E+12,1.58115E+12,180,197,166,FALSE,0.0173913,TRUE,FALSE,TRUE,FALSE,758,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.497222222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,12,0,Adele,Harper,2825,Marisol,Cervantes,4605,6883,Deicer,AviataSystems,1.58183E+12,American Airlines,5e5fe17de1d833bb8df8628e,Gates,Gonzalez,9755,811,FALSE,A321,,93,FALSE,35.21389,-80.943052,9895083f-2c60-4d47-80fd-7d3e835a8267,413,5e5fe17df792d44c1aeda108,FALSE,,0,0c548b22-8607-4834-adf3-971bff8b5826,,1,0,1.58242E+12,kclt.aviatasystems,Network,,4,70.147.152.220,KCLT,0,FALSE,N443UW,5089,FALSE,3,265,161,TRUE,0.115385,39,FALSE,FALSE,FALSE,FALSE,862,1.58325E+12,1.58303E+12,180,99,133,TRUE,0.0173913,FALSE,TRUE,TRUE,FALSE,441,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.440972222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
Frost,20,0,Shepard,Guy,9731,Horton,Robbins,8970,3261,Deicer,AviataSystems,1.58323E+12,Delta Airlines,5e5fe17d3bd989499ebfe5d6,Amanda,Sweeney,4221,6764,FALSE,A321,,86,FALSE,35.21389,-80.943053,d6d4abe2-43e7-4fbc-a6dc-5024f85437e8,93,5e5fe17dda27544b562af0e1,FALSE,,0,89c44585-c19d-4ab4-bc11-1bf0639c3370,,2,0,1.57924E+12,kclt.aviatasystems,Network,,2,70.147.152.220,KCLT,0,TRUE,N443UW,1708,TRUE,3,110,181,TRUE,0.115385,39,TRUE,FALSE,TRUE,TRUE,992,1.57954E+12,1.58201E+12,180,51,55,TRUE,0.0173913,TRUE,TRUE,TRUE,FALSE,722,,,,,MacBook-Pro-3.local,ice,84,"{____"""":_"""",____"""":_,____"""":_,____"""":_""----"",____""",/Applications/Splunk/bin/ice_txns2.json,_json,MacBook-Pro-3.local,,none,ice~0~EE4088EA-E3CB-4036-9A61-7600D3D6AB94,6.384722222,,1708094387,"MacBook-Pro-3.local
ice",_json,1583341966
